prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_token_id,baseline_top1_class,baseline_margin,strict_conflict_to_clean,nonclosure_top1_changed,margin_shift,model,random_seed
g033_competition_balanced,33,competition_balanced,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-1.296875,4312,conflict,-1.296875,False,False,0.0,qwen,2026081342
g033_direct_conflict,33,direct_conflict,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-3.28125,4312,conflict,-3.28125,False,False,0.0,qwen,2026081342
g033_closure_update,33,closure_update,closure,random_direction_040,6326,4312,1682, child,other,4209,7448,1.11328125,4312,conflict,-6.3125,False,True,7.42578125,qwen,2026081342
g033_closure_override,33,closure_override,closure,random_direction_040,6326,4312,320, (,other,6658,4805,-0.65625,4312,conflict,-3.1875,False,True,2.53125,qwen,2026081342
g033_exception_override,33,exception_override,closure,random_direction_040,6326,4312,481, -,other,5164,5056,-0.0390625,4312,conflict,-2.71875,False,True,2.6796875,qwen,2026081342
g039_clean,39,clean,stable,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.390625,4312,conflict,-0.390625,False,False,0.0,qwen,2026081342
g039_redundant,39,redundant,stable,random_direction_040,6326,4312,6326, East,clean,1,2,1.140625,6326,clean,1.140625,False,False,0.0,qwen,2026081342
g039_irrelevant,39,irrelevant,stable,random_direction_040,6326,4312,6326, East,clean,1,2,0.921875,6326,clean,0.921875,False,False,0.0,qwen,2026081342
g039_paraphrase,39,paraphrase,stable,random_direction_040,6326,4312,6326, East,clean,1,2,2.703125,6326,clean,2.703125,False,False,0.0,qwen,2026081342
g039_weak_distractor,39,weak_distractor,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.75,4312,conflict,-0.75,False,False,0.0,qwen,2026081342
g039_competition_balanced,39,competition_balanced,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-1.078125,4312,conflict,-1.078125,False,False,0.0,qwen,2026081342
g039_direct_conflict,39,direct_conflict,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-4.03125,4312,conflict,-4.03125,False,False,0.0,qwen,2026081342
g039_closure_update,39,closure_update,closure,random_direction_040,6326,4312,2310, old,other,6967,5624,-0.4375,4312,conflict,-6.1875,False,True,5.75,qwen,2026081342
g039_closure_override,39,closure_override,closure,random_direction_040,6326,4312,481, -,other,2422,4344,1.09375,4312,conflict,-4.671875,False,True,5.765625,qwen,2026081342
g039_exception_override,39,exception_override,closure,random_direction_040,6326,4312,481, -,other,2672,3799,0.66796875,4312,conflict,-3.671875,False,True,4.33984375,qwen,2026081342
g040_clean,40,clean,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,2.078125,42540,clean,2.078125,False,False,0.0,qwen,2026081342
g040_redundant,40,redundant,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,2.46875,42540,clean,2.46875,False,False,0.0,qwen,2026081342
g040_irrelevant,40,irrelevant,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,0.296875,42540,clean,0.296875,False,False,0.0,qwen,2026081342
g040_paraphrase,40,paraphrase,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,2.96875,42540,clean,2.96875,False,False,0.0,qwen,2026081342
g040_weak_distractor,40,weak_distractor,competition,random_direction_040,42540,14997,42540, Copper,clean,1,2,0.0625,42540,clean,0.0625,False,False,0.0,qwen,2026081342
g040_competition_balanced,40,competition_balanced,competition,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-3.046875,14997,conflict,-3.046875,False,False,0.0,qwen,2026081342
g040_direct_conflict,40,direct_conflict,competition,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-4.09375,14997,conflict,-4.09375,False,False,0.0,qwen,2026081342
g040_closure_update,40,closure_update,closure,random_direction_040,42540,14997,42540, Copper,clean,1,21,4.5,14997,conflict,-6.0,True,True,10.5,qwen,2026081342
g040_closure_override,40,closure_override,closure,random_direction_040,42540,14997,481, -,other,16050,1790,-4.255859375,14997,conflict,-8.53125,False,True,4.275390625,qwen,2026081342
g040_exception_override,40,exception_override,closure,random_direction_040,42540,14997,481, -,other,5505,1197,-2.828125,14997,conflict,-5.75,False,True,2.921875,qwen,2026081342
g042_clean,42,clean,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-2.015625,8697,conflict,-2.015625,False,False,0.0,qwen,2026081342
g042_redundant,42,redundant,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-0.953125,8697,conflict,-0.953125,False,False,0.0,qwen,2026081342
g042_irrelevant,42,irrelevant,stable,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-1.0625,8697,conflict,-1.0625,False,False,0.0,qwen,2026081342
g042_paraphrase,42,paraphrase,stable,random_direction_040,3731,8697,3731, Red,clean,1,2,1.53125,3731,clean,1.53125,False,False,0.0,qwen,2026081342
g042_weak_distractor,42,weak_distractor,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-0.421875,8697,conflict,-0.421875,False,False,0.0,qwen,2026081342
g042_competition_balanced,42,competition_balanced,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-2.515625,8697,conflict,-2.515625,False,False,0.0,qwen,2026081342
g042_direct_conflict,42,direct_conflict,competition,random_direction_040,3731,8697,8697, Blue,conflict,2,1,-3.484375,8697,conflict,-3.484375,False,False,0.0,qwen,2026081342
g042_closure_update,42,closure_update,closure,random_direction_040,3731,8697,2310, old,other,5121,6227,0.37109375,8697,conflict,-5.71875,False,True,6.08984375,qwen,2026081342
g042_closure_override,42,closure_override,closure,random_direction_040,3731,8697,481, -,other,2058,1648,-0.390625,8697,conflict,-6.46875,False,True,6.078125,qwen,2026081342
g042_exception_override,42,exception_override,closure,random_direction_040,3731,8697,481, -,other,1916,1495,-0.41796875,8697,conflict,-5.03125,False,True,4.61328125,qwen,2026081342
g045_clean,45,clean,stable,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.234375,4312,conflict,-0.234375,False,False,0.0,qwen,2026081342
g045_redundant,45,redundant,stable,random_direction_040,6326,4312,6326, East,clean,1,2,0.625,6326,clean,0.625,False,False,0.0,qwen,2026081342
g045_irrelevant,45,irrelevant,stable,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.515625,4312,conflict,-0.515625,False,False,0.0,qwen,2026081342
g045_paraphrase,45,paraphrase,stable,random_direction_040,6326,4312,6326, East,clean,1,2,2.0625,6326,clean,2.0625,False,False,0.0,qwen,2026081342
g045_weak_distractor,45,weak_distractor,competition,random_direction_040,6326,4312,6326, East,clean,1,2,0.28125,6326,clean,0.28125,False,False,0.0,qwen,2026081342
g045_competition_balanced,45,competition_balanced,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.875,4312,conflict,-0.875,False,False,0.0,qwen,2026081342
g045_direct_conflict,45,direct_conflict,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-4.25,4312,conflict,-4.25,False,False,0.0,qwen,2026081342
g045_closure_update,45,closure_update,closure,random_direction_040,6326,4312,1682, child,other,6415,5074,-0.46875,4312,conflict,-5.203125,False,True,4.734375,qwen,2026081342
g045_closure_override,45,closure_override,closure,random_direction_040,6326,4312,320, (,other,5575,3645,-0.81640625,4312,conflict,-3.59375,False,True,2.77734375,qwen,2026081342
g045_exception_override,45,exception_override,closure,random_direction_040,6326,4312,481, -,other,6723,5806,-0.30078125,4312,conflict,-3.953125,False,True,3.65234375,qwen,2026081342
g053_clean,53,clean,stable,random_direction_040,7421,16570,16570, Iron,conflict,2,1,-2.390625,16570,conflict,-2.390625,False,False,0.0,qwen,2026081342
g053_redundant,53,redundant,stable,random_direction_040,7421,16570,16570, Iron,conflict,2,1,-1.796875,16570,conflict,-1.796875,False,False,0.0,qwen,2026081342
g053_irrelevant,53,irrelevant,stable,random_direction_040,7421,16570,16570, Iron,conflict,2,1,-3.5625,16570,conflict,-3.5625,False,False,0.0,qwen,2026081342
g053_paraphrase,53,paraphrase,stable,random_direction_040,7421,16570,7421, Gold,clean,1,2,3.640625,7421,clean,3.640625,False,False,0.0,qwen,2026081342
g053_weak_distractor,53,weak_distractor,competition,random_direction_040,7421,16570,16570, Iron,conflict,2,1,-5.5,16570,conflict,-5.5,False,False,0.0,qwen,2026081342
g053_competition_balanced,53,competition_balanced,competition,random_direction_040,7421,16570,16570, Iron,conflict,2,1,-7.203125,16570,conflict,-7.203125,False,False,0.0,qwen,2026081342
g053_direct_conflict,53,direct_conflict,competition,random_direction_040,7421,16570,16570, Iron,conflict,2,1,-9.046875,16570,conflict,-9.046875,False,False,0.0,qwen,2026081342
g053_closure_update,53,closure_update,closure,random_direction_040,7421,16570,6623, gold,other,6,1800,9.83984375,16570,conflict,-8.734375,False,True,18.57421875,qwen,2026081342
g053_closure_override,53,closure_override,closure,random_direction_040,7421,16570,5181, flag,other,109,5460,6.4453125,16570,conflict,-6.609375,False,True,13.0546875,qwen,2026081342
g053_exception_override,53,exception_override,closure,random_direction_040,7421,16570,481, -,other,86,4610,6.55859375,16570,conflict,-5.171875,False,True,11.73046875,qwen,2026081342
g064_clean,64,clean,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,2.546875,42540,clean,2.546875,False,False,0.0,qwen,2026081342
g064_redundant,64,redundant,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,3.21875,42540,clean,3.21875,False,False,0.0,qwen,2026081342
g064_irrelevant,64,irrelevant,stable,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-0.03125,14997,conflict,-0.03125,False,False,0.0,qwen,2026081342
g064_paraphrase,64,paraphrase,stable,random_direction_040,42540,14997,42540, Copper,clean,1,2,3.546875,42540,clean,3.546875,False,False,0.0,qwen,2026081342
g064_weak_distractor,64,weak_distractor,competition,random_direction_040,42540,14997,42540, Copper,clean,1,2,0.15625,42540,clean,0.15625,False,False,0.0,qwen,2026081342
g064_competition_balanced,64,competition_balanced,competition,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-1.890625,14997,conflict,-1.890625,False,False,0.0,qwen,2026081342
g064_direct_conflict,64,direct_conflict,competition,random_direction_040,42540,14997,14997, Silver,conflict,2,1,-1.5,14997,conflict,-1.5,False,False,0.0,qwen,2026081342
g064_closure_update,64,closure_update,closure,random_direction_040,42540,14997,42540, Copper,clean,1,24,6.1015625,14997,conflict,-1.609375,True,True,7.7109375,qwen,2026081342
g064_closure_override,64,closure_override,closure,random_direction_040,42540,14997,481, -,other,9683,1462,-3.62109375,14997,conflict,-6.859375,False,True,3.23828125,qwen,2026081342
g064_exception_override,64,exception_override,closure,random_direction_040,42540,14997,481, -,other,2635,920,-1.8515625,14997,conflict,-4.515625,False,True,2.6640625,qwen,2026081342
g067_clean,67,clean,stable,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-2.265625,25462,conflict,-2.265625,False,False,0.0,qwen,2026081342
g067_redundant,67,redundant,stable,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-0.171875,25462,conflict,-0.171875,False,False,0.0,qwen,2026081342
g067_irrelevant,67,irrelevant,stable,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-1.765625,25462,conflict,-1.765625,False,False,0.0,qwen,2026081342
g067_paraphrase,67,paraphrase,stable,random_direction_040,7840,25462,7840, Green,clean,1,2,2.203125,7840,clean,2.203125,False,False,0.0,qwen,2026081342
g067_weak_distractor,67,weak_distractor,competition,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-2.453125,25462,conflict,-2.453125,False,False,0.0,qwen,2026081342
g067_competition_balanced,67,competition_balanced,competition,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-3.828125,25462,conflict,-3.828125,False,False,0.0,qwen,2026081342
g067_direct_conflict,67,direct_conflict,competition,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-6.40625,25462,conflict,-6.40625,False,False,0.0,qwen,2026081342
g067_closure_update,67,closure_update,closure,random_direction_040,7840,25462,2310, old,other,291,3998,4.4453125,25462,conflict,-5.578125,False,True,10.0234375,qwen,2026081342
g067_closure_override,67,closure_override,closure,random_direction_040,7840,25462,320, (,other,323,4321,4.46875,25462,conflict,-5.84375,False,True,10.3125,qwen,2026081342
g067_exception_override,67,exception_override,closure,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-2.046875,25462,conflict,-2.046875,False,False,0.0,qwen,2026081342
g068_clean,68,clean,stable,random_direction_040,4787,4882,4882, South,conflict,2,1,-0.1875,4882,conflict,-0.1875,False,False,0.0,qwen,2026081342
g068_redundant,68,redundant,stable,random_direction_040,4787,4882,4882, South,conflict,2,1,-0.3125,4882,conflict,-0.3125,False,False,0.0,qwen,2026081342
g068_irrelevant,68,irrelevant,stable,random_direction_040,4787,4882,4882, South,conflict,2,1,-0.484375,4882,conflict,-0.484375,False,False,0.0,qwen,2026081342
g068_paraphrase,68,paraphrase,stable,random_direction_040,4787,4882,4787, North,clean,1,2,2.25,4787,clean,2.25,False,False,0.0,qwen,2026081342
g068_weak_distractor,68,weak_distractor,competition,random_direction_040,4787,4882,4882, South,conflict,2,1,-1.015625,4882,conflict,-1.015625,False,False,0.0,qwen,2026081342
g068_competition_balanced,68,competition_balanced,competition,random_direction_040,4787,4882,4882, South,conflict,2,1,-1.875,4882,conflict,-1.875,False,False,0.0,qwen,2026081342
g068_direct_conflict,68,direct_conflict,competition,random_direction_040,4787,4882,4882, South,conflict,2,1,-3.265625,4882,conflict,-3.265625,False,False,0.0,qwen,2026081342
g068_closure_update,68,closure_update,closure,random_direction_040,4787,4882,320, (,other,4627,11083,1.76953125,4882,conflict,-4.25,False,True,6.01953125,qwen,2026081342
g068_closure_override,68,closure_override,closure,random_direction_040,4787,4882,320, (,other,7733,13576,1.189453125,4882,conflict,-4.875,False,True,6.064453125,qwen,2026081342
g068_exception_override,68,exception_override,closure,random_direction_040,4787,4882,481, -,other,5783,8967,0.900390625,4882,conflict,-3.296875,False,True,4.197265625,qwen,2026081342
g069_clean,69,clean,stable,random_direction_040,6326,4312,4312, West,conflict,2,1,-1.171875,4312,conflict,-1.171875,False,False,0.0,qwen,2026081342
g069_redundant,69,redundant,stable,random_direction_040,6326,4312,6326, East,clean,1,2,0.71875,6326,clean,0.71875,False,False,0.0,qwen,2026081342
g069_irrelevant,69,irrelevant,stable,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.484375,4312,conflict,-0.484375,False,False,0.0,qwen,2026081342
g069_paraphrase,69,paraphrase,stable,random_direction_040,6326,4312,6326, East,clean,1,2,2.46875,6326,clean,2.46875,False,False,0.0,qwen,2026081342
g069_weak_distractor,69,weak_distractor,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.78125,4312,conflict,-0.78125,False,False,0.0,qwen,2026081342
g069_competition_balanced,69,competition_balanced,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-0.796875,4312,conflict,-0.796875,False,False,0.0,qwen,2026081342
g069_direct_conflict,69,direct_conflict,competition,random_direction_040,6326,4312,4312, West,conflict,2,1,-4.03125,4312,conflict,-4.03125,False,False,0.0,qwen,2026081342
g069_closure_update,69,closure_update,closure,random_direction_040,6326,4312,2310, old,other,2272,4975,1.4765625,4312,conflict,-6.140625,False,True,7.6171875,qwen,2026081342
g069_closure_override,69,closure_override,closure,random_direction_040,6326,4312,481, -,other,1053,2269,1.32421875,4312,conflict,-3.671875,False,True,4.99609375,qwen,2026081342
g069_exception_override,69,exception_override,closure,random_direction_040,6326,4312,53732, vegetation,other,2980,14588,3.232421875,4312,conflict,-2.578125,False,True,5.810546875,qwen,2026081342
g073_clean,73,clean,stable,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-0.59375,25462,conflict,-0.59375,False,False,0.0,qwen,2026081342
g073_redundant,73,redundant,stable,random_direction_040,7840,25462,7840, Green,clean,1,2,0.875,7840,clean,0.875,False,False,0.0,qwen,2026081342
g073_irrelevant,73,irrelevant,stable,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-0.859375,25462,conflict,-0.859375,False,False,0.0,qwen,2026081342
g073_paraphrase,73,paraphrase,stable,random_direction_040,7840,25462,7840, Green,clean,1,2,2.390625,7840,clean,2.390625,False,False,0.0,qwen,2026081342
g073_weak_distractor,73,weak_distractor,competition,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-1.890625,25462,conflict,-1.890625,False,False,0.0,qwen,2026081342
g073_competition_balanced,73,competition_balanced,competition,random_direction_040,7840,25462,25462, Yellow,conflict,2,1,-4.234375,25462,conflict,-4.234375,False,False,0.0,qwen,2026081342
