prompt_id,graph_id,condition,mechanism,control,clean_label,conflict_label,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,null_id,null_seed,strict_conflict_to_clean
g012_closure_update,12,closure_update,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,2,3,1.0703125,37,3079,False
g012_closure_override,12,closure_override,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,3,2,-0.859375,37,3079,False
g012_exception_override,12,exception_override,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,3,2,-0.9453125,37,3079,False
g015_closure_update,15,closure_update,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,3,1.2265625,37,3079,False
g015_closure_override,15,closure_override,closure,shuffle_matched_037,East,West,5571,4589,4589, West,conflict,3,1,-1.1953125,37,3079,False
g015_exception_override,15,exception_override,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,3,2,-1.3359375,37,3079,False
g018_closure_update,18,closure_update,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,2,3,0.84375,37,3079,False
g018_closure_override,18,closure_override,closure,shuffle_matched_037,Red,Blue,4075,7640,7640, Blue,conflict,3,1,-0.859375,37,3079,False
g018_exception_override,18,exception_override,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,3,2,-0.453125,37,3079,False
g022_closure_update,22,closure_update,closure,shuffle_matched_037,Copper,Silver,38315,15934,5231, **,other,2,3,2.0234375,37,3079,False
g022_closure_override,22,closure_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.3671875,37,3079,True
g022_exception_override,22,exception_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.5625,37,3079,False
g026_closure_update,26,closure_update,closure,shuffle_matched_037,North,South,4612,4316,5231, **,other,3,2,-0.1796875,37,3079,False
g026_closure_override,26,closure_override,closure,shuffle_matched_037,North,South,4612,4316,5231, **,other,2,3,0.3984375,37,3079,False
g026_exception_override,26,exception_override,closure,shuffle_matched_037,North,South,4612,4316,5231, **,other,3,2,-0.5546875,37,3079,False
g030_closure_update,30,closure_update,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,2,3,1.0625,37,3079,False
g030_closure_override,30,closure_override,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,3,2,-0.609375,37,3079,False
g030_exception_override,30,exception_override,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,2,3,0.1328125,37,3079,False
g031_closure_update,31,closure_update,closure,shuffle_matched_037,Green,Yellow,6724,21730,5231, **,other,2,3,2.2421875,37,3079,False
g031_closure_override,31,closure_override,closure,shuffle_matched_037,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.6796875,37,3079,False
g031_exception_override,31,exception_override,closure,shuffle_matched_037,Green,Yellow,6724,21730,6724, Green,clean,1,3,1.21875,37,3079,False
g033_closure_update,33,closure_update,closure,shuffle_matched_037,East,West,5571,4589,5571, East,clean,1,3,2.75,37,3079,False
g033_closure_override,33,closure_override,closure,shuffle_matched_037,East,West,5571,4589,5571, East,clean,1,3,0.8125,37,3079,False
g033_exception_override,33,exception_override,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,3,0.484375,37,3079,False
g039_closure_update,39,closure_update,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,3,2.1875,37,3079,False
g039_closure_override,39,closure_override,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,3,0.578125,37,3079,False
g039_exception_override,39,exception_override,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,3,2,-0.0625,37,3079,False
g040_closure_update,40,closure_update,closure,shuffle_matched_037,Copper,Silver,38315,15934,5231, **,other,2,3,2.03125,37,3079,False
g040_closure_override,40,closure_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.65625,37,3079,True
g040_exception_override,40,exception_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,38315, Copper,clean,1,3,2.8828125,37,3079,False
g042_closure_update,42,closure_update,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,2,3,1.1640625,37,3079,False
g042_closure_override,42,closure_override,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,3,2,-0.578125,37,3079,False
g042_exception_override,42,exception_override,closure,shuffle_matched_037,Red,Blue,4075,7640,5231, **,other,3,2,-0.25,37,3079,False
g045_closure_update,45,closure_update,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,4,2.953125,37,3079,False
g045_closure_override,45,closure_override,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,3,0.8203125,37,3079,False
g045_exception_override,45,exception_override,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,3,0.5859375,37,3079,False
g053_closure_update,53,closure_update,closure,shuffle_matched_037,Gold,Iron,6863,17186,5231, **,other,2,3,1.734375,37,3079,False
g053_closure_override,53,closure_override,closure,shuffle_matched_037,Gold,Iron,6863,17186,5231, **,other,1,3,1.4375,37,3079,False
g053_exception_override,53,exception_override,closure,shuffle_matched_037,Gold,Iron,6863,17186,5231, **,other,2,3,0.9609375,37,3079,False
g064_closure_update,64,closure_update,closure,shuffle_matched_037,Copper,Silver,38315,15934,5231, **,other,2,3,1.6328125,37,3079,False
g064_closure_override,64,closure_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.4921875,37,3079,True
g064_exception_override,64,exception_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.75,37,3079,False
g067_closure_update,67,closure_update,closure,shuffle_matched_037,Green,Yellow,6724,21730,5231, **,other,2,3,2.15625,37,3079,False
g067_closure_override,67,closure_override,closure,shuffle_matched_037,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.703125,37,3079,False
g067_exception_override,67,exception_override,closure,shuffle_matched_037,Green,Yellow,6724,21730,5231, **,other,2,3,1.0,37,3079,False
g068_closure_update,68,closure_update,closure,shuffle_matched_037,North,South,4612,4316,5231, **,other,2,3,0.8203125,37,3079,False
g068_closure_override,68,closure_override,closure,shuffle_matched_037,North,South,4612,4316,5231, **,other,2,3,0.3203125,37,3079,False
g068_exception_override,68,exception_override,closure,shuffle_matched_037,North,South,4612,4316,4612, North,clean,1,3,1.7578125,37,3079,False
g069_closure_update,69,closure_update,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,4,2.7109375,37,3079,False
g069_closure_override,69,closure_override,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,3,0.671875,37,3079,False
g069_exception_override,69,exception_override,closure,shuffle_matched_037,East,West,5571,4589,5231, **,other,2,3,0.546875,37,3079,False
g073_closure_update,73,closure_update,closure,shuffle_matched_037,Green,Yellow,6724,21730,5231, **,other,2,3,1.4765625,37,3079,False
g073_closure_override,73,closure_override,closure,shuffle_matched_037,Green,Yellow,6724,21730,5231, **,other,2,3,0.1796875,37,3079,False
g073_exception_override,73,exception_override,closure,shuffle_matched_037,Green,Yellow,6724,21730,5231, **,other,2,3,0.453125,37,3079,False
g077_closure_update,77,closure_update,closure,shuffle_matched_037,Gold,Iron,6863,17186,5231, **,other,2,3,2.1015625,37,3079,False
g077_closure_override,77,closure_override,closure,shuffle_matched_037,Gold,Iron,6863,17186,5231, **,other,3,2,-0.1484375,37,3079,False
g077_exception_override,77,exception_override,closure,shuffle_matched_037,Gold,Iron,6863,17186,5231, **,other,2,3,0.1328125,37,3079,False
g079_closure_update,79,closure_update,closure,shuffle_matched_037,Green,Yellow,6724,21730,5231, **,other,2,3,1.3984375,37,3079,False
g079_closure_override,79,closure_override,closure,shuffle_matched_037,Green,Yellow,6724,21730,21730, Yellow,conflict,2,1,-0.203125,37,3079,False
g079_exception_override,79,exception_override,closure,shuffle_matched_037,Green,Yellow,6724,21730,5231, **,other,2,3,0.421875,37,3079,False
g080_closure_update,80,closure_update,closure,shuffle_matched_037,North,South,4612,4316,5231, **,other,2,3,0.203125,37,3079,False
g080_closure_override,80,closure_override,closure,shuffle_matched_037,North,South,4612,4316,5231, **,other,2,3,0.9140625,37,3079,False
g080_exception_override,80,exception_override,closure,shuffle_matched_037,North,South,4612,4316,5231, **,other,2,3,1.125,37,3079,False
g085_closure_update,85,closure_update,closure,shuffle_matched_037,Green,Yellow,6724,21730,5231, **,other,2,3,1.7421875,37,3079,False
g085_closure_override,85,closure_override,closure,shuffle_matched_037,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.859375,37,3079,True
g085_exception_override,85,exception_override,closure,shuffle_matched_037,Green,Yellow,6724,21730,5231, **,other,2,3,0.421875,37,3079,False
g088_closure_update,88,closure_update,closure,shuffle_matched_037,Copper,Silver,38315,15934,5231, **,other,2,3,2.8046875,37,3079,False
g088_closure_override,88,closure_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.8515625,37,3079,True
g088_exception_override,88,exception_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,5231, **,other,2,3,0.2734375,37,3079,False
g094_closure_update,94,closure_update,closure,shuffle_matched_037,Copper,Silver,38315,15934,5231, **,other,2,4,3.0703125,37,3079,False
g094_closure_override,94,closure_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.265625,37,3079,True
g094_exception_override,94,exception_override,closure,shuffle_matched_037,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.7578125,37,3079,False
g000_closure_update,0,closure_update,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,2,3,0.953125,38,3080,False
g000_closure_override,0,closure_override,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,3,2,-1.1015625,38,3080,False
g000_exception_override,0,exception_override,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,3,2,-0.625,38,3080,False
g004_closure_update,4,closure_update,closure,shuffle_matched_038,Copper,Silver,38315,15934,5231, **,other,2,3,2.4765625,38,3080,False
g004_closure_override,4,closure_override,closure,shuffle_matched_038,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.9765625,38,3080,False
g004_exception_override,4,exception_override,closure,shuffle_matched_038,Copper,Silver,38315,15934,5231, **,other,2,3,0.7109375,38,3080,False
g009_closure_update,9,closure_update,closure,shuffle_matched_038,East,West,5571,4589,5231, **,other,2,3,2.875,38,3080,False
g009_closure_override,9,closure_override,closure,shuffle_matched_038,East,West,5571,4589,5231, **,other,2,3,1.34375,38,3080,False
g009_exception_override,9,exception_override,closure,shuffle_matched_038,East,West,5571,4589,5231, **,other,2,3,0.90625,38,3080,False
g010_closure_update,10,closure_update,closure,shuffle_matched_038,Copper,Silver,38315,15934,5231, **,other,2,4,3.296875,38,3080,False
g010_closure_override,10,closure_override,closure,shuffle_matched_038,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.5234375,38,3080,False
g010_exception_override,10,exception_override,closure,shuffle_matched_038,Copper,Silver,38315,15934,5231, **,other,2,3,0.671875,38,3080,False
g011_closure_update,11,closure_update,closure,shuffle_matched_038,Gold,Iron,6863,17186,5231, **,other,2,3,2.1328125,38,3080,False
g011_closure_override,11,closure_override,closure,shuffle_matched_038,Gold,Iron,6863,17186,5231, **,other,2,3,0.21875,38,3080,False
g011_exception_override,11,exception_override,closure,shuffle_matched_038,Gold,Iron,6863,17186,17186, Iron,conflict,3,1,-0.8359375,38,3080,False
g012_closure_update,12,closure_update,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,2,3,1.0703125,38,3080,False
g012_closure_override,12,closure_override,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,3,2,-0.7265625,38,3080,False
g012_exception_override,12,exception_override,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,3,2,-0.9609375,38,3080,False
g015_closure_update,15,closure_update,closure,shuffle_matched_038,East,West,5571,4589,5231, **,other,2,3,1.2265625,38,3080,False
g015_closure_override,15,closure_override,closure,shuffle_matched_038,East,West,5571,4589,5231, **,other,3,2,-1.2265625,38,3080,False
g015_exception_override,15,exception_override,closure,shuffle_matched_038,East,West,5571,4589,4589, West,conflict,3,1,-1.515625,38,3080,False
g018_closure_update,18,closure_update,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,2,3,0.84375,38,3080,False
g018_closure_override,18,closure_override,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,3,2,-0.890625,38,3080,False
g018_exception_override,18,exception_override,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,3,2,-0.453125,38,3080,False
g022_closure_update,22,closure_update,closure,shuffle_matched_038,Copper,Silver,38315,15934,5231, **,other,2,3,2.0234375,38,3080,False
g022_closure_override,22,closure_override,closure,shuffle_matched_038,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.15625,38,3080,True
g022_exception_override,22,exception_override,closure,shuffle_matched_038,Copper,Silver,38315,15934,38315, Copper,clean,1,4,2.0859375,38,3080,False
g026_closure_update,26,closure_update,closure,shuffle_matched_038,North,South,4612,4316,5231, **,other,3,2,-0.1796875,38,3080,False
g026_closure_override,26,closure_override,closure,shuffle_matched_038,North,South,4612,4316,5231, **,other,2,3,0.265625,38,3080,False
g026_exception_override,26,exception_override,closure,shuffle_matched_038,North,South,4612,4316,5231, **,other,2,3,0.625,38,3080,False
g030_closure_update,30,closure_update,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,2,3,1.0625,38,3080,False
g030_closure_override,30,closure_override,closure,shuffle_matched_038,Red,Blue,4075,7640,7640, Blue,conflict,3,1,-0.7890625,38,3080,False
g030_exception_override,30,exception_override,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,2,3,0.078125,38,3080,False
g031_closure_update,31,closure_update,closure,shuffle_matched_038,Green,Yellow,6724,21730,5231, **,other,2,3,2.2421875,38,3080,False
g031_closure_override,31,closure_override,closure,shuffle_matched_038,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.6796875,38,3080,False
g031_exception_override,31,exception_override,closure,shuffle_matched_038,Green,Yellow,6724,21730,5231, **,other,2,3,0.984375,38,3080,False
g033_closure_update,33,closure_update,closure,shuffle_matched_038,East,West,5571,4589,5571, East,clean,1,3,2.75,38,3080,False
g033_closure_override,33,closure_override,closure,shuffle_matched_038,East,West,5571,4589,5571, East,clean,1,3,0.5234375,38,3080,False
g033_exception_override,33,exception_override,closure,shuffle_matched_038,East,West,5571,4589,5231, **,other,2,3,0.28125,38,3080,False
g039_closure_update,39,closure_update,closure,shuffle_matched_038,East,West,5571,4589,5231, **,other,2,3,2.1875,38,3080,False
g039_closure_override,39,closure_override,closure,shuffle_matched_038,East,West,5571,4589,5571, East,clean,1,3,0.2890625,38,3080,True
g039_exception_override,39,exception_override,closure,shuffle_matched_038,East,West,5571,4589,5231, **,other,3,2,-0.03125,38,3080,False
g040_closure_update,40,closure_update,closure,shuffle_matched_038,Copper,Silver,38315,15934,5231, **,other,2,3,2.03125,38,3080,False
g040_closure_override,40,closure_override,closure,shuffle_matched_038,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.6484375,38,3080,True
g040_exception_override,40,exception_override,closure,shuffle_matched_038,Copper,Silver,38315,15934,38315, Copper,clean,1,3,2.375,38,3080,False
g042_closure_update,42,closure_update,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,2,3,1.1640625,38,3080,False
g042_closure_override,42,closure_override,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,3,1,-0.734375,38,3080,False
g042_exception_override,42,exception_override,closure,shuffle_matched_038,Red,Blue,4075,7640,5231, **,other,3,2,-0.890625,38,3080,False
