prompt_index,cross_half_identity_advantage,quarter_identity_advantage,cross_half_self_cosine,lag1_cosine,lag2_cosine,task,model,init_seed
5,-0.012440189719200134,-0.00449853390455246,-0.22064295411109924,-0.017943929880857468,-0.01625213213264942,arithmetic_addition,gemma,1802
6,-0.013301864266395569,-0.008945062756538391,-0.22001466155052185,-0.017082789912819862,-0.017227495089173317,arithmetic_addition,gemma,1802
7,-0.015616029500961304,-0.0027833953499794006,-0.21936121582984924,-0.018039794638752937,-0.01674826256930828,arithmetic_addition,gemma,1802
8,-0.014068365097045898,-0.0027121156454086304,-0.22320565581321716,-0.018549032509326935,-0.015714317560195923,arithmetic_addition,gemma,1802
9,-0.014563724398612976,-0.0007735863327980042,-0.22245530784130096,-0.017838777974247932,-0.01668473519384861,arithmetic_addition,gemma,1802
10,-0.017795845866203308,-0.0008409246802330017,-0.22631984949111938,-0.019028199836611748,-0.016172176226973534,arithmetic_addition,gemma,1802
11,-0.013461843132972717,-0.004002735018730164,-0.22264622151851654,-0.01721913367509842,-0.01657671295106411,arithmetic_addition,gemma,1802
12,-0.012029469013214111,-0.00805433839559555,-0.21705730259418488,-0.017703160643577576,-0.016680149361491203,arithmetic_addition,gemma,1802
13,-0.01291346549987793,-0.0046666935086250305,-0.21447569131851196,-0.018184812739491463,-0.01662321947515011,arithmetic_addition,gemma,1802
14,-0.008337080478668213,-0.0037596672773361206,-0.21528233587741852,-0.020061640068888664,-0.01455546822398901,arithmetic_addition,gemma,1802
15,-0.0076323002576828,0.000753454864025116,-0.21902692317962646,-0.019575132057070732,-0.016251221299171448,arithmetic_addition,gemma,1802
16,-0.012078896164894104,-0.001436963677406311,-0.21930930018424988,-0.01927637681365013,-0.01523295696824789,arithmetic_addition,gemma,1802
17,-0.0077822208404541016,-0.004474930465221405,-0.21658948063850403,-0.018392417579889297,-0.015451069921255112,arithmetic_addition,gemma,1802
18,-0.010853171348571777,-0.0074196383357048035,-0.21537908911705017,-0.016583306714892387,-0.01729572005569935,arithmetic_addition,gemma,1802
19,-0.016176238656044006,-0.006945088505744934,-0.21722279489040375,-0.01769939996302128,-0.016165446490049362,arithmetic_addition,gemma,1802
20,-0.013092070817947388,-0.004731722176074982,-0.21824222803115845,-0.01870950125157833,-0.014775573275983334,arithmetic_addition,gemma,1802
21,-0.011300057172775269,0.0007832646369934082,-0.21952231228351593,-0.018318260088562965,-0.015570415183901787,arithmetic_addition,gemma,1802
22,-0.01666170358657837,-0.0031681880354881287,-0.2198973298072815,-0.020195432007312775,-0.015557081438601017,arithmetic_addition,gemma,1802
23,-0.01080082356929779,-0.006871022284030914,-0.21559365093708038,-0.018096162006258965,-0.01579982042312622,arithmetic_addition,gemma,1802
24,-0.011574894189834595,-0.008856624364852905,-0.21516862511634827,-0.018096746876835823,-0.016380267217755318,arithmetic_addition,gemma,1802
25,-0.013741031289100647,-0.010252773761749268,-0.21354222297668457,-0.0182788223028183,-0.015387819148600101,arithmetic_addition,gemma,1802
26,-0.013475745916366577,-0.00423102080821991,-0.20426590740680695,-0.02167637087404728,-0.01429200079292059,arithmetic_addition,gemma,1802
27,-0.014284655451774597,-0.0024014711380004883,-0.2172124981880188,-0.020995259284973145,-0.0163029283285141,arithmetic_addition,gemma,1802
28,-0.020122334361076355,-0.001396477222442627,-0.20998908579349518,-0.02126392163336277,-0.015495266765356064,arithmetic_addition,gemma,1802
29,-0.01682080328464508,-0.010405726730823517,-0.21443158388137817,-0.01891208067536354,-0.014514774084091187,arithmetic_addition,gemma,1802
30,-0.01049824059009552,-0.008365750312805176,-0.21660935878753662,-0.015972470864653587,-0.01666923239827156,arithmetic_addition,gemma,1802
31,-0.013628438115119934,-0.005227595567703247,-0.21511530876159668,-0.017604971304535866,-0.017475424334406853,arithmetic_addition,gemma,1802
32,-0.010981053113937378,-0.010180890560150146,-0.21821805834770203,-0.01716773398220539,-0.016119353473186493,arithmetic_addition,gemma,1802
33,-0.0072251856327056885,-0.0019051805138587952,-0.21760135889053345,-0.017928993329405785,-0.016539324074983597,arithmetic_addition,gemma,1802
34,-0.014290422201156616,-0.007602810859680176,-0.2218245267868042,-0.018202336505055428,-0.01704750768840313,arithmetic_addition,gemma,1802
35,-0.01005484163761139,-0.007404357194900513,-0.21670803427696228,-0.01614353433251381,-0.017537962645292282,arithmetic_addition,gemma,1802
36,-0.01415342092514038,-0.006146922707557678,-0.2170499861240387,-0.017103023827075958,-0.01631743274629116,arithmetic_addition,gemma,1802
37,-0.015651404857635498,-0.005069613456726074,-0.21758221089839935,-0.01746704801917076,-0.015447943471372128,arithmetic_addition,gemma,1802
38,-0.018426954746246338,-0.002715885639190674,-0.2107974737882614,-0.02133799158036709,-0.014085257425904274,arithmetic_addition,gemma,1802
39,-0.015735924243927002,-0.0017891749739646912,-0.21913784742355347,-0.020597808063030243,-0.015917105600237846,arithmetic_addition,gemma,1802
40,-0.022600173950195312,0.00038692355155944824,-0.21408489346504211,-0.021687300875782967,-0.015393640846014023,arithmetic_addition,gemma,1802
41,-0.018219321966171265,-0.007269427180290222,-0.21831244230270386,-0.01887170411646366,-0.015092842280864716,arithmetic_addition,gemma,1802
42,-0.012395709753036499,-0.007939115166664124,-0.215670645236969,-0.01728985644876957,-0.016161290928721428,arithmetic_addition,gemma,1802
43,-0.014130651950836182,-0.006000682711601257,-0.21558699011802673,-0.018481571227312088,-0.01529642939567566,arithmetic_addition,gemma,1802
44,-0.014937371015548706,-0.0011860504746437073,-0.21450752019882202,-0.020112812519073486,-0.014872396364808083,arithmetic_addition,gemma,1802
45,-0.010968923568725586,0.0007792189717292786,-0.21902090311050415,-0.019684139639139175,-0.016065126284956932,arithmetic_addition,gemma,1802
46,-0.020454704761505127,0.0010241493582725525,-0.21448472142219543,-0.021555766463279724,-0.01575016975402832,arithmetic_addition,gemma,1802
47,-0.01316206157207489,-0.00553227961063385,-0.21982043981552124,-0.01793295331299305,-0.015512198209762573,arithmetic_addition,gemma,1802
48,-0.011158674955368042,-0.008174113929271698,-0.2163190394639969,-0.017121074721217155,-0.016436999663710594,arithmetic_addition,gemma,1802
49,-0.015600383281707764,-0.007093839347362518,-0.2183377742767334,-0.017743492498993874,-0.015286600217223167,arithmetic_addition,gemma,1802
50,-0.011603325605392456,-0.005718298256397247,-0.21448269486427307,-0.01853880099952221,-0.014231422916054726,arithmetic_addition,gemma,1802
51,-0.009839609265327454,-0.0015787780284881592,-0.21628940105438232,-0.018399057909846306,-0.0148474695160985,arithmetic_addition,gemma,1802
52,-0.014421224594116211,-0.004686951637268066,-0.21899846196174622,-0.019259266555309296,-0.015515169128775597,arithmetic_addition,gemma,1802
53,-0.007808282971382141,-0.006658568978309631,-0.21322518587112427,-0.017127666622400284,-0.015182585455477238,arithmetic_addition,gemma,1802
54,-0.01591809093952179,-0.010045357048511505,-0.22208231687545776,-0.016783080995082855,-0.017254117876291275,arithmetic_addition,gemma,1802
55,-0.01588377356529236,-0.004357360303401947,-0.2183869332075119,-0.017879359424114227,-0.016466151922941208,arithmetic_addition,gemma,1802
56,-0.014074161648750305,-0.0012975335121154785,-0.2210659384727478,-0.018324458971619606,-0.015967514365911484,arithmetic_addition,gemma,1802
57,-0.014181599020957947,0.0019567981362342834,-0.2213638722896576,-0.017551172524690628,-0.017668772488832474,arithmetic_addition,gemma,1802
58,-0.019198015332221985,-0.0008243322372436523,-0.22709177434444427,-0.018243586644530296,-0.01580333709716797,arithmetic_addition,gemma,1802
59,-0.014935165643692017,-0.004791907966136932,-0.22270309925079346,-0.016599083319306374,-0.016530144959688187,arithmetic_addition,gemma,1802
60,-0.011924371123313904,-0.005544222891330719,-0.2174282968044281,-0.017370326444506645,-0.016583967953920364,arithmetic_addition,gemma,1802
61,-0.014289826154708862,-0.005662791430950165,-0.21570821106433868,-0.01795210875570774,-0.015600810758769512,arithmetic_addition,gemma,1802
62,-0.011974141001701355,-0.0010735094547271729,-0.21757568418979645,-0.018675105646252632,-0.013798441737890244,arithmetic_addition,gemma,1802
63,-0.009148851037025452,0.0025666654109954834,-0.21857202053070068,-0.0185320433229208,-0.015404986217617989,arithmetic_addition,gemma,1802
64,-0.017810717225074768,-0.0008181408047676086,-0.22221145033836365,-0.019374260678887367,-0.015048466622829437,arithmetic_addition,gemma,1802
65,-0.009406432509422302,-0.0031453147530555725,-0.21865898370742798,-0.017156466841697693,-0.014849765226244926,arithmetic_addition,gemma,1802
66,-0.010965079069137573,-0.006468832492828369,-0.21750107407569885,-0.01844264194369316,-0.017605004832148552,arithmetic_addition,gemma,1802
67,-0.015450671315193176,-0.005810566246509552,-0.21868345141410828,-0.019076593220233917,-0.016247283667325974,arithmetic_addition,gemma,1802
68,-0.011414855718612671,-0.003463834524154663,-0.21737517416477203,-0.020284485071897507,-0.014743603765964508,arithmetic_addition,gemma,1802
69,-0.011818841099739075,0.0020513013005256653,-0.2197228968143463,-0.019390340894460678,-0.016067156568169594,arithmetic_addition,gemma,1802
70,-0.016706615686416626,-0.00040362775325775146,-0.2210920751094818,-0.0205494686961174,-0.015569998882710934,arithmetic_addition,gemma,1802
71,-0.01136767864227295,-0.004504010081291199,-0.21569854021072388,-0.01941046677529812,-0.01581428386271,arithmetic_addition,gemma,1802
72,-0.011782392859458923,-0.008558079600334167,-0.21728470921516418,-0.017506858333945274,-0.0175687987357378,arithmetic_addition,gemma,1802
73,-0.01470966637134552,-0.010219134390354156,-0.2148667275905609,-0.01772722601890564,-0.015960438176989555,arithmetic_addition,gemma,1802
74,-0.010571181774139404,0.000508137047290802,-0.21701252460479736,-0.018089357763528824,-0.014692516066133976,arithmetic_addition,gemma,1802
75,-0.009049370884895325,0.00471118837594986,-0.21648754179477692,-0.01908515952527523,-0.015758192166686058,arithmetic_addition,gemma,1802
76,-0.017672225832939148,-0.00014012306928634644,-0.2211843729019165,-0.019604260101914406,-0.016124790534377098,arithmetic_addition,gemma,1802
77,-0.01198740303516388,-0.0021709278225898743,-0.22012484073638916,-0.016812210902571678,-0.016209663823246956,arithmetic_addition,gemma,1802
78,-0.01075848937034607,-0.007914610207080841,-0.217852383852005,-0.016832320019602776,-0.017062725499272346,arithmetic_addition,gemma,1802
79,-0.015050366520881653,-0.00665736198425293,-0.21760910749435425,-0.017868634313344955,-0.016932863742113113,arithmetic_addition,gemma,1802
80,-0.010174766182899475,-0.00589955598115921,-0.21784859895706177,-0.01726362109184265,-0.01568426936864853,arithmetic_addition,gemma,1802
81,-0.007967233657836914,0.001016862690448761,-0.21720868349075317,-0.01848648674786091,-0.016618836671113968,arithmetic_addition,gemma,1802
82,-0.015031710267066956,-0.001788124442100525,-0.22050073742866516,-0.018766798079013824,-0.01709035597741604,arithmetic_addition,gemma,1802
83,-0.010935217142105103,-0.0050402358174324036,-0.21519237756729126,-0.016002828255295753,-0.01772424951195717,arithmetic_addition,gemma,1802
84,-0.01997600495815277,-0.00757676362991333,-0.2181248664855957,-0.017816713079810143,-0.01652275212109089,arithmetic_addition,gemma,1802
85,-0.0170203298330307,-0.0034048259258270264,-0.21669770777225494,-0.018324991688132286,-0.0146592166274786,arithmetic_addition,gemma,1802
86,-0.015369519591331482,-0.0037289783358573914,-0.21654874086380005,-0.019913693889975548,-0.013082128949463367,arithmetic_addition,gemma,1802
87,-0.017843350768089294,-0.0035980790853500366,-0.2170068323612213,-0.020938217639923096,-0.015531443059444427,arithmetic_addition,gemma,1802
88,-0.01982472836971283,-0.0012770146131515503,-0.22033211588859558,-0.019980013370513916,-0.01382600050419569,arithmetic_addition,gemma,1802
89,-0.0155496746301651,-0.005385167896747589,-0.2152242809534073,-0.018441418185830116,-0.014794516377151012,arithmetic_addition,gemma,1802
90,-0.011566802859306335,-0.0073335617780685425,-0.21861684322357178,-0.01756342314183712,-0.016573375090956688,arithmetic_addition,gemma,1802
91,-0.014865636825561523,-0.0057468414306640625,-0.21832776069641113,-0.018502378836274147,-0.01533095259219408,arithmetic_addition,gemma,1802
92,-0.012903302907943726,-0.0017619207501411438,-0.21904057264328003,-0.018598757684230804,-0.014676312915980816,arithmetic_addition,gemma,1802
93,-0.011500164866447449,-8.627772331237793e-06,-0.2203548550605774,-0.018908947706222534,-0.015625733882188797,arithmetic_addition,gemma,1802
94,-0.017995521426200867,-0.0017954930663108826,-0.22366459667682648,-0.019883492961525917,-0.01539686881005764,arithmetic_addition,gemma,1802
95,-0.009357959032058716,-0.0016662552952766418,-0.21979255974292755,-0.017285559326410294,-0.01569380983710289,arithmetic_addition,gemma,1802
0,-0.09109882265329361,-0.03829034045338631,-0.20895731449127197,-0.028388194739818573,-0.021558329463005066,arc_challenge,gemma,1802
1,-0.11842889338731766,-0.061634182929992676,-0.22397637367248535,-0.019144484773278236,-0.02202880196273327,arc_challenge,gemma,1802
2,-0.11401264369487762,-0.06834150850772858,-0.22834697365760803,-0.03296366706490517,-0.020806461572647095,arc_challenge,gemma,1802
3,-0.10292474180459976,-0.06144778057932854,-0.21626557409763336,-0.030591798946261406,-0.02312355488538742,arc_challenge,gemma,1802
4,-0.10124817490577698,-0.05979755520820618,-0.2143833041191101,-0.029742727056145668,-0.01578003726899624,arc_challenge,gemma,1802
5,-0.0991344153881073,-0.035390205681324005,-0.215570330619812,-0.03110308013856411,-0.018268471583724022,arc_challenge,gemma,1802
6,-0.11182061582803726,-0.05318106338381767,-0.22064930200576782,-0.03239703178405762,-0.01943107508122921,arc_challenge,gemma,1802
7,-0.07252441346645355,-0.03725462406873703,-0.17050684988498688,-0.030349329113960266,-0.023304056376218796,arc_challenge,gemma,1802
8,-0.11528703570365906,-0.04777885973453522,-0.2270381897687912,-0.030491381883621216,-0.02385115809738636,arc_challenge,gemma,1802
9,-0.10525553673505783,-0.02999512106180191,-0.21818336844444275,-0.025553330779075623,-0.014315529726445675,arc_challenge,gemma,1802
10,-0.12067721039056778,-0.06547127664089203,-0.2406313121318817,-0.024917244911193848,-0.027699315920472145,arc_challenge,gemma,1802
11,-0.1295967996120453,-0.06699277460575104,-0.20219148695468903,-0.02944854460656643,-0.02612866461277008,arc_challenge,gemma,1802
12,-0.12032508105039597,-0.0444314107298851,-0.22204169631004333,-0.030807482078671455,-0.024023378267884254,arc_challenge,gemma,1802
13,-0.09898489713668823,-0.02555331215262413,-0.2081046849489212,-0.031640421599149704,-0.023542091250419617,arc_challenge,gemma,1802
14,-0.09896202385425568,-0.038562096655368805,-0.2106398046016693,-0.028919704258441925,-0.030220674350857735,arc_challenge,gemma,1802
15,-0.12243146449327469,-0.05223296210169792,-0.22799843549728394,-0.026496699079871178,-0.025107858702540398,arc_challenge,gemma,1802
16,-0.10130976140499115,-0.026662703603506088,-0.23378726840019226,-0.03285364434123039,-0.026154261082410812,arc_challenge,gemma,1802
17,-0.09461234509944916,-0.03811261057853699,-0.22164678573608398,-0.024989977478981018,-0.02368335612118244,arc_challenge,gemma,1802
18,-0.11691846698522568,-0.0597473680973053,-0.22534358501434326,-0.034566525369882584,-0.02347555197775364,arc_challenge,gemma,1802
19,-0.10956680774688721,-0.05322538688778877,-0.23887506127357483,-0.024070218205451965,-0.017343588173389435,arc_challenge,gemma,1802
20,-0.09775727987289429,-0.039099983870983124,-0.22265370190143585,-0.03045412339270115,-0.02441856823861599,arc_challenge,gemma,1802
21,-0.10367202758789062,-0.06244988739490509,-0.21494188904762268,-0.028655946254730225,-0.02524029091000557,arc_challenge,gemma,1802
22,-0.11716990172863007,-0.07656270265579224,-0.20040196180343628,-0.03211453557014465,-0.02892392873764038,arc_challenge,gemma,1802
23,-0.11509530991315842,-0.0407465398311615,-0.21030697226524353,-0.031180938705801964,-0.02654002606868744,arc_challenge,gemma,1802
24,-0.12293671816587448,-0.09056681394577026,-0.23299463093280792,-0.03146173432469368,-0.023372715339064598,arc_challenge,gemma,1802
